Date,MSFT
2022-09-21,233.15005493164062
2022-09-22,235.1308135986328
2022-09-23,232.14508056640625
2022-09-26,231.68649291992188
2022-09-27,230.67172241210938
2022-09-28,235.21861267089844
2022-09-29,231.73529052734375
2022-09-30,227.2469024658203
2022-10-03,234.89662170410156
2022-10-04,242.83905029296875
2022-10-05,243.1512908935547
2022-10-06,240.7997589111328
2022-10-07,228.5543975830078
2022-10-10,223.685546875
2022-10-11,219.93878173828125
2022-10-12,220.27047729492188
2022-10-13,228.5543975830078
2022-10-14,223.01229858398438
2022-10-17,231.76454162597656
2022-10-18,232.71099853515625
2022-10-19,230.74005126953125
2022-10-20,230.41802978515625
2022-10-21,236.24314880371094
2022-10-24,241.2486114501953
2022-10-25,244.5758514404297
2022-10-26,225.70529174804688
2022-10-27,221.24618530273438
2022-10-28,230.14480590820312
2022-10-31,226.49562072753906
2022-11-01,222.63172912597656
2022-11-02,214.7576141357422
2022-11-03,209.0496368408203
2022-11-04,216.0162811279297
2022-11-07,222.33901977539062
2022-11-08,223.31475830078125
2022-11-09,219.06056213378906
2022-11-10,237.082275390625
2022-11-11,241.11203002929688
2022-11-14,235.68698120117188
2022-11-15,236.09678649902344
2022-11-16,236.52732849121094
2022-11-17,236.4783935546875
2022-11-18,236.0282440185547
2022-11-21,236.84042358398438
2022-11-22,239.7563018798828
2022-11-23,242.2514190673828
2022-11-25,242.16331481933594
2022-11-28,236.55665588378906
2022-11-29,235.15745544433594
2022-11-30,249.64866638183594
2022-12-01,249.20835876464844
2022-12-02,249.5312957763672
2022-12-05,244.8149871826172
2022-12-06,239.84434509277344
2022-12-07,239.1104736328125
2022-12-08,242.0752716064453
2022-12-09,240.1378936767578
2022-12-12,247.07525634765625
2022-12-13,251.390380859375
2022-12-14,251.68394470214844
2022-12-15,243.65060424804688
2022-12-16,239.42361450195312
2022-12-19,235.27484130859375
2022-12-20,236.5957794189453
2022-12-21,239.16917419433594
2022-12-22,233.06350708007812
2022-12-23,233.59185791015625
2022-12-27,231.85995483398438
2022-12-28,229.48228454589844
2022-12-29,235.82284545898438
2022-12-30,234.65843200683594
2023-01-03,234.423583984375
2023-01-04,224.16915893554688
2023-01-05,217.52529907226562
2023-01-06,220.0889129638672
2023-01-09,222.2317657470703
2023-01-10,223.92449951171875
2023-01-11,230.69558715820312
2023-01-12,233.37660217285156
2023-01-13,234.0811004638672
2023-01-17,235.177001953125
2023-01-18,230.73471069335938
2023-01-19,226.93824768066406
2023-01-20,235.0498046875
2023-01-23,237.35902404785156
2023-01-24,236.83062744140625
2023-01-25,235.431396484375
2023-01-26,242.66236877441406
2023-01-27,242.8189239501953
2023-01-30,237.4862060546875
2023-01-31,242.47645568847656
2023-02-01,247.31011962890625
2023-02-02,258.905029296875
2023-02-03,252.7895965576172
2023-02-06,251.2436065673828
2023-02-07,261.80133056640625
2023-02-08,260.9892272949219
2023-02-09,257.94610595703125
2023-02-10,257.4373474121094
2023-02-13,265.4804382324219
2023-02-14,266.3121643066406
2023-02-15,264.1835632324219
2023-02-16,257.1502685546875
2023-02-17,253.13824462890625
2023-02-21,247.85108947753906
2023-02-22,246.71319580078125
2023-02-23,249.91104125976562
2023-02-24,244.46688842773438
2023-02-27,245.38897705078125
2023-02-28,244.66305541992188
2023-03-01,241.57313537597656
2023-03-02,246.3208465576172
2023-03-03,250.4210968017578
2023-03-06,251.97097778320312
2023-03-07,249.30284118652344
2023-03-08,248.8614044189453
2023-03-09,247.5077667236328
2023-03-10,243.84889221191406
2023-03-13,249.0772705078125
2023-03-14,255.81625366210938
2023-03-15,260.3775329589844
2023-03-16,270.9323425292969
2023-03-17,274.1007385253906
2023-03-20,267.0380554199219
2023-03-21,268.5584411621094
2023-03-22,267.0968933105469
2023-03-23,272.3644714355469
2023-03-24,275.2190246582031
2023-03-27,271.1089172363281
2023-03-28,269.9808349609375
2023-03-29,275.16015625
2023-03-30,278.6325988769531
2023-03-31,282.80157470703125
2023-04-03,281.7519836425781
2023-04-04,281.7029113769531
2023-04-05,278.9170837402344
2023-04-06,286.03863525390625
2023-04-10,283.8707580566406
2023-04-11,277.43585205078125
2023-04-12,278.083251953125
2023-04-13,284.31219482421875
2023-04-14,280.6827392578125
2023-04-17,283.2920227050781
2023-04-18,282.87017822265625
2023-04-19,282.94866943359375
2023-04-20,280.6533203125
2023-04-21,280.31005859375
2023-04-24,276.39605712890625
2023-04-25,270.1672668457031
2023-04-26,289.73675537109375
2023-04-27,299.01629638671875
2023-04-28,301.3999328613281
2023-05-01,299.7323913574219
2023-05-02,299.58526611328125
2023-05-03,298.5945129394531
2023-05-04,299.58526611328125
2023-05-05,304.7253112792969
2023-05-08,302.763427734375
2023-05-09,301.1449279785156
2023-05-10,306.3536376953125
2023-05-11,304.1955871582031
2023-05-12,303.0773010253906
2023-05-15,303.5579833984375
2023-05-16,305.79449462890625
2023-05-17,308.6847229003906
2023-05-18,313.12823486328125
2023-05-19,312.9512939453125
2023-05-22,315.74322509765625
2023-05-23,309.92340087890625
2023-05-24,308.53729248046875
2023-05-25,320.4029846191406
2023-05-26,327.2550048828125
2023-05-30,325.6033630371094
2023-05-31,322.8311767578125
2023-06-01,326.9501647949219
2023-06-02,329.72247314453125
2023-06-05,330.2533264160156
2023-06-06,328.0315856933594
2023-06-07,317.90594482421875
2023-06-08,319.754150390625
2023-06-09,321.2582702636719
2023-06-12,326.23260498046875
2023-06-13,328.6312561035156
2023-06-14,331.629638671875
2023-06-15,342.20751953125
2023-06-16,336.5351867675781
2023-06-20,332.3276062011719
2023-06-21,327.91363525390625
2023-06-22,333.9595031738281
2023-06-23,329.34893798828125
2023-06-26,323.0376281738281
2023-06-27,328.9065856933594
2023-06-28,330.1649169921875
2023-06-29,329.3783874511719
2023-06-30,334.77545166015625
2023-07-03,332.26861572265625
2023-07-05,332.42596435546875
2023-07-06,335.4931335449219
2023-07-07,331.51165771484375
2023-07-10,326.212890625
2023-07-11,326.8420715332031
2023-07-12,331.4919738769531
2023-07-13,336.8595886230469
2023-07-14,339.39593505859375
2023-07-17,339.8776550292969
2023-07-18,353.4046936035156
2023-07-19,349.0693359375
2023-07-20,340.998291015625
2023-07-21,337.9508056640625
2023-07-24,339.26806640625
2023-07-25,345.03875732421875
2023-07-26,332.0523681640625
2023-07-27,325.1216735839844
2023-07-28,332.6421813964844
2023-07-31,330.2336730957031
2023-08-01,330.6465759277344
2023-08-02,321.95623779296875
2023-08-03,321.13043212890625
2023-08-04,322.2314758300781
2023-08-07,324.52203369140625
2023-08-08,320.5307312011719
2023-08-09,316.775390625
2023-08-10,317.4635314941406
2023-08-11,315.5760803222656
2023-08-14,318.5548095703125
2023-08-15,316.41168212890625
2023-08-16,315.6432800292969
2023-08-17,312.175537109375
2023-08-18,311.781494140625
2023-08-21,317.1012878417969
2023-08-22,317.67266845703125
2023-08-23,322.1452941894531
2023-08-24,315.21966552734375
2023-08-25,318.18499755859375
2023-08-28,318.894287109375
2023-08-29,323.53436279296875
2023-08-30,323.90869140625
2023-08-31,322.89398193359375
2023-09-01,323.78070068359375
2023-09-05,328.5980224609375
2023-09-06,327.93798828125
2023-09-07,325.0120849609375
2023-09-08,329.3073425292969
2023-09-11,332.92291259765625
2023-09-12,326.84442138671875
2023-09-13,331.0707702636719
2023-09-14,333.6716003417969
2023-09-15,325.3175048828125
2023-09-18,324.1746826171875
2023-09-19,323.770751953125
2023-09-20,316.0077819824219
2023-09-21,314.7861633300781
2023-09-22,312.3036193847656
2023-09-25,312.8257141113281
2023-09-26,307.5058898925781
2023-09-27,308.146240234375
2023-09-28,308.983642578125
2023-09-29,311.06231689453125
2023-10-02,317.0224609375
2023-10-03,308.7373352050781
2023-10-04,314.2246398925781
2023-10-05,314.61865234375
2023-10-06,322.40142822265625
2023-10-09,324.92340087890625
2023-10-10,323.5146484375
2023-10-11,327.4848327636719
2023-10-12,326.2434997558594
2023-10-13,322.8644714355469
2023-10-16,327.70159912109375
2023-10-17,327.130126953125
2023-10-18,325.20904541015625
2023-10-19,326.4012145996094
2023-10-20,321.8201904296875
2023-10-23,324.43084716796875
2023-10-24,325.6228942871094
2023-10-25,335.6123352050781
2023-10-26,323.0220947265625
2023-10-27,324.9136047363281
2023-10-30,332.30224609375
2023-10-31,333.09033203125
2023-11-01,340.9321594238281
2023-11-02,343.1487731933594
2023-11-03,347.56231689453125
2023-11-06,351.23687744140625
2023-11-07,355.1774597167969
2023-11-08,357.8078918457031
2023-11-09,355.33514404296875
2023-11-10,364.18182373046875
2023-11-13,361.23614501953125
2023-11-14,364.7729187011719
2023-11-15,364.9209899902344
2023-11-16,371.3374938964844
2023-11-17,365.0986633300781
2023-11-20,372.59112548828125
2023-11-21,368.2773132324219
2023-11-22,372.99591064453125
2023-11-24,372.581298828125
2023-11-27,373.74609375
2023-11-28,377.78363037109375
2023-11-29,373.9830322265625
2023-11-30,374.042236328125
2023-12-01,369.6988220214844
2023-12-04,364.3977966308594
2023-12-05,367.734375
2023-12-06,364.0621032714844
2023-12-07,366.1845397949219
2023-12-08,369.4223937988281
2023-12-11,366.5300598144531
2023-12-12,369.5704650878906
2023-12-13,369.5605773925781
2023-12-14,361.2290344238281
2023-12-15,365.9673767089844
2023-12-18,367.8626708984375
2023-12-19,368.46484375
2023-12-20,365.8587646484375
2023-12-21,368.74127197265625
2023-12-22,369.76788330078125
2023-12-26,369.84686279296875
2023-12-27,369.26446533203125
2023-12-28,370.4588623046875
2023-12-29,371.2091369628906
2024-01-02,366.1055603027344
2024-01-03,365.83905029296875
2024-01-04,363.21319580078125
2024-01-05,363.025634765625
2024-01-08,369.8764953613281
2024-01-09,370.9623107910156
2024-01-10,377.8526916503906
2024-01-11,379.68878173828125
2024-01-12,383.4794616699219
2024-01-16,385.2563171386719
2024-01-17,384.4666442871094
2024-01-18,388.8100891113281
2024-01-19,393.5483703613281
2024-01-22,391.41619873046875
2024-01-23,393.77545166015625
2024-01-24,397.3884582519531
2024-01-25,399.6687927246094
2024-01-26,398.7408752441406
2024-01-29,404.45648193359375
2024-01-30,403.34100341796875
2024-01-31,392.472412109375
2024-02-01,398.5928039550781
2024-02-02,405.9371337890625
2024-02-05,400.4387512207031
2024-02-06,400.28076171875
2024-02-07,408.7308349609375
2024-02-08,408.7900390625
2024-02-09,415.1473083496094
2024-02-12,409.9252624511719
2024-02-13,401.1001281738281
2024-02-14,404.9769287109375
2024-02-15,402.0792236328125
2024-02-16,399.6068115234375
2024-02-20,398.35076904296875
2024-02-21,397.7474670410156
2024-02-22,407.1131286621094
2024-02-23,405.81756591796875
2024-02-26,403.0484619140625
2024-02-27,402.9891052246094
2024-02-28,403.2264404296875
2024-02-29,409.08123779296875
2024-03-01,410.9206848144531
2024-03-04,410.34710693359375
2024-03-05,398.21234130859375
2024-03-06,397.6584777832031
2024-03-07,404.63079833984375
2024-03-08,401.74298095703125
2024-03-11,400.0617370605469
2024-03-12,410.703125
2024-03-13,410.5251159667969
2024-03-14,420.5335998535156
2024-03-15,411.83056640625
2024-03-18,412.72064208984375
2024-03-19,416.76556396484375
2024-03-20,420.54345703125
2024-03-21,424.6378173828125
2024-03-22,424.0148010253906
2024-03-25,418.1995544433594
2024-03-26,417.0029296875
2024-03-27,416.7853698730469
2024-03-28,416.0831604003906
2024-04-01,419.8907165527344
2024-04-02,416.7951965332031
2024-04-03,415.816162109375
2024-04-04,413.27447509765625
2024-04-05,420.8302307128906
2024-04-08,419.9105224609375
2024-04-09,421.5818786621094
2024-04-10,418.59515380859375
2024-04-11,423.2136535644531
2024-04-12,417.25018310546875
2024-04-15,409.08123779296875
2024-04-16,410.0108337402344
2024-04-17,407.301025390625
2024-04-18,399.814453125
2024-04-19,394.7212219238281
2024-04-22,396.5409240722656
2024-04-23,403.078125
2024-04-24,404.55169677734375
2024-04-25,394.64215087890625
2024-04-26,401.84185791015625
2024-04-29,397.8167724609375
2024-04-30,385.0390930175781
2024-05-01,390.5872802734375
2024-05-02,393.4552917480469
2024-05-03,402.1781005859375
2024-05-06,408.9823303222656
2024-05-07,404.82855224609375
2024-05-08,406.015380859375
2024-05-09,407.7757568359375
2024-05-10,410.1690368652344
2024-05-13,409.1603088378906
2024-05-14,411.9690246582031
2024-05-15,419.1718444824219
2024-05-16,417.1011657714844
2024-05-17,416.3283386230469
2024-05-20,421.4110107421875
2024-05-21,425.0768127441406
2024-05-22,426.5431213378906
2024-05-23,423.0556335449219
2024-05-24,426.18646240234375
2024-05-28,426.344970703125
2024-05-29,425.2055969238281
2024-05-30,410.8395690917969
2024-05-31,411.2953186035156
2024-06-03,409.7001647949219
2024-06-04,412.22662353515625
2024-06-05,420.09326171875
2024-06-06,420.5985412597656
2024-06-07,419.93475341796875
2024-06-10,423.9176330566406
2024-06-11,428.6831970214844
2024-06-12,436.9857482910156
2024-06-13,437.5009765625
2024-06-14,438.4818420410156
2024-06-17,444.2282409667969
2024-06-18,442.2170104980469
2024-06-20,441.58294677734375
2024-06-21,445.625244140625
2024-06-24,443.53472900390625
2024-06-25,446.784423828125
2024-06-26,447.98321533203125
2024-06-27,448.6668395996094
2024-06-28,442.82135009765625
2024-07-01,452.510986328125
2024-07-02,455.0374450683594
2024-07-03,456.5137023925781
2024-07-05,463.240966796875
2024-07-08,461.93316650390625
2024-07-09,455.2950744628906
2024-07-10,461.9430847167969
2024-07-11,450.49981689453125
2024-07-12,449.36041259765625
2024-07-15,449.7666015625
2024-07-16,445.3676452636719
2024-07-17,439.42303466796875
2024-07-18,436.3021240234375
2024-07-19,433.0722351074219
2024-07-22,438.8484191894531
2024-07-23,440.7407531738281
2024-07-24,424.9381103515625
2024-07-25,414.53509521484375
2024-07-26,421.34161376953125
2024-07-29,422.78814697265625
2024-07-30,419.0133972167969
2024-07-31,414.485595703125
2024-08-01,413.2569885253906
2024-08-02,404.7166442871094
2024-08-05,391.4998779296875
2024-08-06,395.9186706542969
2024-08-07,394.7496032714844
2024-08-08,398.9701843261719
2024-08-09,402.26947021484375
2024-08-12,403.0521240234375
2024-08-13,410.1856689453125
2024-08-14,413.0093078613281
2024-08-15,417.89263916015625
2024-08-16,415.35174560546875
2024-08-19,418.388916015625
2024-08-20,421.6345520019531
2024-08-21,420.9795227050781
2024-08-22,412.4534912109375
2024-08-23,413.68426513671875
2024-08-26,410.4088134765625
2024-08-27,410.7562255859375
2024-08-28,407.5404052734375
2024-08-29,410.04156494140625
2024-08-30,414.0316467285156
2024-09-03,406.3890380859375
2024-09-04,405.8530578613281
2024-09-05,405.3468322753906
2024-09-06,398.7066955566406
2024-09-09,402.69677734375
2024-09-10,411.11358642578125
2024-09-11,419.8876953125
2024-09-12,423.81817626953125
2024-09-13,427.38140869140625
2024-09-16,428.1258239746094
2024-09-17,431.9074401855469
2024-09-18,427.5997619628906
2024-09-19,435.4210510253906
2024-09-20,432.02655029296875
2024-09-23,430.2796936035156
2024-09-24,425.9720153808594
2024-09-25,428.89007568359375
2024-09-26,428.0960388183594
2024-09-27,424.83056640625
2024-09-30,427.09356689453125
2024-10-01,417.5552062988281
2024-10-02,414.0217590332031
2024-10-03,413.4361267089844
2024-10-04,412.9596862792969
2024-10-07,406.4882507324219
2024-10-08,411.6197509765625
2024-10-09,414.3492736816406
2024-10-10,412.7413330078125
2024-10-11,413.2177429199219
2024-10-14,416.0167541503906
2024-10-15,415.6197204589844
2024-10-16,413.01922607421875
2024-10-17,413.6147766113281
2024-10-18,415.0440673828125
2024-10-21,415.659423828125
2024-10-22,424.3243713378906
2024-10-23,421.4360656738281
2024-10-24,421.5650939941406
2024-10-25,424.9595947265625
2024-10-28,423.4112548828125
2024-10-29,428.7312927246094
2024-10-30,429.3069763183594
2024-10-31,403.3220520019531
2024-11-01,407.3121032714844
2024-11-04,405.41632080078125
2024-11-05,408.39398193359375
2024-11-06,417.04901123046875
2024-11-07,422.2598571777344
2024-11-08,419.39141845703125
2024-11-11,414.89520263671875
2024-11-12,419.87774658203125
2024-11-13,422.0315856933594
2024-11-14,423.7090148925781
2024-11-15,411.9075927734375
2024-11-18,412.6619567871094
2024-11-19,414.6767883300781
2024-11-20,412.3939208984375
2024-11-21,410.61370849609375
2024-11-22,414.72113037109375
2024-11-25,416.5013732910156
2024-11-26,425.6510925292969
2024-11-27,420.67840576171875
2024-11-29,421.1458740234375
2024-12-02,428.624755859375
2024-12-03,428.84356689453125
2024-12-04,435.0295715332031
2024-12-05,440.2011413574219
2024-12-06,441.14593505859375
2024-12-09,443.5825500488281
2024-12-10,440.9072265625
2024-12-11,446.5363464355469
2024-12-12,447.10321044921875
2024-12-13,444.8257141113281
2024-12-16,449.1221008300781
2024-12-17,451.9764404296875
2024-12-18,434.999755859375
2024-12-19,434.6416931152344
2024-12-20,434.2140808105469
2024-12-23,432.8714294433594
2024-12-24,436.92913818359375
2024-12-26,435.7157897949219
2024-12-27,428.1772155761719
2024-12-30,422.5083312988281
2024-12-31,419.1965637207031
2025-01-02,416.2925109863281
2025-01-03,421.0364685058594
2025-01-06,425.5118713378906
2025-01-07,420.0617980957031
2025-01-08,422.2398376464844
2025-01-10,416.6604919433594
2025-01-13,414.9101257324219
2025-01-14,413.3984375
2025-01-15,423.9802551269531
2025-01-16,422.25970458984375
2025-01-17,426.6853942871094
2025-01-21,426.1583251953125
2025-01-22,443.7615966796875
2025-01-23,444.2687683105469
2025-01-24,441.6332702636719
2025-01-27,432.1851806640625
2025-01-28,444.7561340332031
2025-01-29,439.9127197265625
2025-01-30,412.7221374511719
2025-01-31,412.791748046875
2025-02-03,408.6744079589844
2025-02-04,410.116455078125
2025-02-05,411.03143310546875
2025-02-06,413.547607421875
2025-02-07,407.5107727050781
2025-02-10,409.9672546386719
2025-02-11,409.1915283203125
2025-02-12,406.80462646484375
2025-02-13,408.29644775390625
2025-02-14,406.1979675292969
2025-02-18,407.4013671875
2025-02-19,412.5032958984375
2025-02-20,414.6857604980469
2025-02-21,406.793212890625
2025-02-24,402.59783935546875
2025-02-25,396.51898193359375
2025-02-26,398.3426513671875
2025-02-27,391.16766357421875
2025-02-28,395.6121520996094
2025-03-03,387.14166259765625
2025-03-04,387.26123046875
2025-03-05,399.628173828125
2025-03-06,395.5125427246094
2025-03-07,391.9449462890625
2025-03-10,378.8406066894531
2025-03-11,379.12957763671875
2025-03-12,381.9397888183594
2025-03-13,377.45538330078125
2025-03-14,387.21142578125
2025-03-17,387.3509521484375
2025-03-18,382.18890380859375
2025-03-19,386.4740295410156
2025-03-20,385.49737548828125
2025-03-21,389.9020690917969
2025-03-24,391.7157287597656
2025-03-25,393.7885437011719
2025-03-26,388.6165466308594
2025-03-27,389.2243957519531
2025-03-28,377.48529052734375
2025-03-31,374.087158203125
2025-04-01,380.8635559082031
2025-04-02,380.813720703125
2025-04-03,371.8150329589844
2025-04-04,358.59112548828125
2025-04-07,356.61798095703125
2025-04-08,353.3294372558594
2025-04-09,389.13470458984375
2025-04-10,380.0264587402344
2025-04-11,387.1018371582031
2025-04-14,386.4640197753906
2025-04-15,384.3912658691406
2025-04-16,370.32025146484375
2025-04-17,366.5035400390625
2025-04-21,357.87359619140625
2025-04-22,365.5469055175781
2025-04-23,373.0906066894531
2025-04-24,385.9557800292969
2025-04-25,390.4900207519531
2025-04-28,389.8023986816406
2025-04-29,392.67242431640625
2025-04-30,393.88818359375
2025-05-01,423.9235534667969
2025-05-02,433.769287109375
2025-05-05,434.65618896484375
2025-05-06,431.8061218261719
2025-05-07,431.8459777832031
2025-05-08,436.6492614746094
2025-05-09,437.20733642578125
2025-05-12,447.70074462890625
2025-05-13,447.5812072753906
2025-05-14,451.36798095703125
2025-05-15,452.3863220214844
2025-05-16,453.5244445800781
2025-05-19,458.11688232421875
2025-05-20,457.4180603027344
2025-05-21,451.8272399902344
2025-05-22,454.11346435546875
2025-05-23,449.441162109375
2025-05-27,459.93389892578125
2025-05-28,456.609375
2025-05-29,457.9272155761719
2025-05-30,459.60443115234375
2025-06-02,461.2118225097656
2025-06-03,462.2101745605469
2025-06-04,463.1086730957031
2025-06-05,466.91241455078125
2025-06-06,469.6080017089844
2025-06-09,471.97412109375
2025-06-10,470.1471252441406
2025-06-11,471.8443298339844
2025-06-12,478.0840759277344
2025-06-13,474.18048095703125
2025-06-16,478.3536376953125
2025-06-17,477.25543212890625
2025-06-18,479.4518127441406
2025-06-20,476.6164855957031
2025-06-23,485.2023620605469
2025-06-24,489.30560302734375
2025-06-25,491.4620666503906
2025-06-26,496.6335754394531
2025-06-27,495.1260681152344
2025-06-30,496.5936584472656
2025-07-01,491.242431640625
2025-07-02,490.2840270996094
2025-07-03,498.02130126953125
2025-07-07,496.90313720703125
2025-07-08,495.804931640625
2025-07-09,502.68365478515625
2025-07-10,500.656982421875
2025-07-11,502.49395751953125
2025-07-14,502.1944274902344
2025-07-15,504.9898376464844
2025-07-16,504.7901611328125
2025-07-17,510.8601989746094
2025-07-18,509.212890625
2025-07-21,509.2228698730469
2025-07-22,504.44073486328125
2025-07-23,505.0397644042969
2025-07-24,510.0415344238281
2025-07-25,512.866943359375
2025-07-28,511.65887451171875
2025-07-29,511.728759765625
2025-07-30,512.3976440429688
2025-07-31,532.6243896484375
2025-08-01,523.2498168945312
2025-08-04,534.7609252929688
2025-08-05,526.8838500976562
2025-08-06,524.0784912109375
2025-08-07,519.9852294921875
2025-08-08,521.1832275390625
2025-08-11,520.9136962890625
2025-08-12,528.3713989257812
2025-08-13,519.7256469726562
2025-08-14,521.6224975585938
2025-08-15,519.3162841796875
2025-08-18,516.2512817382812
2025-08-19,508.933349609375
2025-08-20,504.8900146484375
2025-08-21,504.239990234375
2025-08-22,507.2300109863281
2025-08-25,504.260009765625
2025-08-26,502.0400085449219
2025-08-27,506.739990234375
2025-08-28,509.6400146484375
2025-08-29,506.69000244140625
2025-09-02,505.1199951171875
2025-09-03,505.3500061035156
2025-09-04,507.9700012207031
2025-09-05,495.0
2025-09-08,498.20001220703125
2025-09-09,498.4100036621094
2025-09-10,500.3699951171875
2025-09-11,501.010009765625
2025-09-12,509.8999938964844
